Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version,Wind_Height_m
1999,2,17,22,30,0,0,0,-1,-11,6.7,50.93,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,17,23,30,0,0,0,-1,-12,6.9,52.82,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,0,30,0,0,0,-2,-12,6.6000000000000005,51.67,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,1,30,0,0,0,-2,-12,6.1000000000000005,54.78,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,2,30,0,0,0,-3,-12,5.5,54.28,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,3,30,0,0,0,-3,-12,4.7,54.27,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,4,30,0,0,0,-4,-12,3.9,58.83,0,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,5,30,0,0,0,-4,-12,3.3000000000000003,58.95,0,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,6,30,0,0,0,-3,-12,3.5,58.78,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,7,30,111,43,55,-2,-12,4.7,50.9,67.7674732,-0.441994457,-0.645296876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,8,30,817,54,292,0,-13,5.5,42.07,418.84154594166904,9.141764787082646,7.885240149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,9,30,929,66,473,0,-13,5.5,37.09,649.5214216315736,14.176654914635233,12.228090649740512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,10,30,985,71,611,1,-14,5.1000000000000005,33.55,821.9162342663653,19.410640031872653,16.944891329073556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,11,30,1011,74,691,2,-14,4.7,33.35,923.1355323528531,23.223312731374595,20.453906134316036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,12,30,1013,74,706,3,-14,4.4,31.3,940.6191904688819,25.053142410467725,22.23128483906108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,13,30,457,235,503,4,-13,4.1000000000000005,32.04,599.7157141552261,18.339550911720114,16.540403769254436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,14,30,198,235,333,3,-13,3.6,33.51,368.75891728796546,12.111891106264748,11.005614354400851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,15,30,254,155,249,2,-12,2.2,38.55,289.3438545639477,9.845008986674607,8.976977422982763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,16,30,0,32,32,0,-10,0.8,50.34,31.27631145,0.9314922657813958,0.8376633314331031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,17,30,0,2,2,-1,-10,0.4,57.13,1.9547694655894312,-0.940187318,-0.946051626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,18,30,0,0,0,-1,-10,0.7000000000000001,56.99,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,19,30,0,0,0,0,-9,1.3,59.63,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,20,30,0,0,0,0,-9,2.1,59.24,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,21,30,0,0,0,0,-9,2.7,59.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,22,30,0,0,0,-1,-9,3.1,60.15,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,18,23,30,0,0,0,-1,-9,3.5,61.45,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,0,30,0,0,0,-1,-9,3.8,62.5,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,1,30,0,0,0,-1,-8,3.9,64.39,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,2,30,0,0,0,0,-8,3.8,67.31,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,3,30,0,0,0,0,-7,3.6,65.6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,4,30,0,0,0,0,-6,3.5,68.83,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,5,30,0,0,0,0,-6,3.4000000000000004,70.24,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,6,30,0,0,0,0,-6,3.6,66.22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,7,30,0,5,5,3,-5,4.2,62.23,4.886923663973579,3.116085635877007,3.1014248648850864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,8,30,559,79,245,5,-4,4.9,56.66,329.3633930421424,12.474191824940043,11.486101645813616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,9,30,565,136,387,6,-5,5.4,51.7,490.5228477315536,16.77582387820017,15.30425533500551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,10,30,965,75,609,7,-6,5.7,47.66,813.7101231099075,24.532215616016412,22.09108524668669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,11,30,1004,76,694,6,-7,6.3000000000000025,42.3,922.5014393552455,25.12340836894413,22.355904050878394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,12,30,1024,72,715,5,-9,6.9,40.06,951.3754755900588,23.979738282204334,21.12561185543416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,13,30,585,199,544,4,-10,7.1000000000000005,39.27,669.9535435,17.19636821315683,15.186507582572634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,14,30,543,168,441,3,-11,6.9,40.14,547.1528348919961,13.915582620179915,12.274124115503927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,15,30,453,129,298,2,-11,6.1000000000000005,42.25,373.0874082389016,9.834053395880707,8.714791171164002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,16,30,784,38,201,1,-11,4.4,46.4,306.7414052480354,8.191658390203454,7.2714341744593485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,17,30,304,11,18,0,-10,2.9000000000000004,57.27,46.501666671123445,1.2034547414806491,1.0639497414672787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,18,30,0,0,0,-1,-9,2.4000000000000004,63.16,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,19,30,0,0,0,-2,-9,2,63.55,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,20,30,0,0,0,-3,-9,1.7000000000000002,68.35000000000001,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,21,30,0,0,0,-3,-10,1.5,67.25,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,22,30,0,0,0,-3,-10,1.4,70.59,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,19,23,30,0,0,0,-4,-10,1.4,68.47,0,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,0,30,0,0,0,-4,-11,1.4,66.71000000000001,0,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,1,30,0,0,0,-4,-11,1.5,65.1,0,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,2,30,0,0,0,-4,-11,1.7000000000000002,63.4,0,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,3,30,0,0,0,-4,-12,1.8,66.75,0,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,4,30,0,0,0,-5,-12,1.9,65.26,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,5,30,0,0,0,-5,-12,2.1,64.45,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,6,30,0,0,0,-4,-12,2.9000000000000004,58.5,0,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,7,30,607,30,105,-1,-13,3.5,49.11,173.46193738544633,3.314527417285187,2.7941416051288477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,8,30,854,50,306,0,-12,3.5,40.26,436.6809464630068,10.861586953996303,9.551544114607283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,9,30,950,61,487,1,-12,3.6,38.37,663.9408668190721,17.405723620047752,15.413901019590536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,10,30,998,69,625,2,-11,3.5,40.58,836.4434511,22.804899662604356,20.295569309439543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,11,30,1015,75,705,3,-11,3.6,41.34,934.1572567835807,26.08266675295603,23.280194982605288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,12,30,1017,77,721,3,-11,3.8,38.12,953.4991538835861,26.25241325482865,23.39191579317789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,13,30,628,184,557,3,-11,4,40.33,692.1456023548661,19.658560027352145,17.582123220287546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,14,30,967,69,560,2,-12,3.7,39.59,752.1372226604971,20.463015194006726,18.206603526025233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,15,30,895,60,397,1,-12,3.1,39.09,548.9111557521949,15.018742676481558,13.372009209224974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,16,30,730,45,200,-1,-11,2,51.79,296.62824564097593,7.150609522629422,6.260724785706493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,17,30,234,13,19,-3,-11,1.2000000000000002,61.46,40.61379494468167,-1.822560241,-1.944401625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,18,30,0,0,0,-4,-11,1,63.23,0,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,19,30,0,0,0,-4,-12,0.5,67.14,0,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,20,30,0,0,0,-5,-12,0.2,65.51,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,21,30,0,0,0,-5,-12,0.30000000000000004,63.52,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,22,30,0,0,0,-5,-13,0.6000000000000001,61.13,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,20,23,30,0,0,0,-5,-13,0.9,64.11,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,0,30,0,0,0,-5,-13,1,62.94000000000001,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,1,30,0,0,0,-6,-14,1.2000000000000002,61.79,0,-6,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,2,30,0,0,0,-5,-14,1.4,60.33,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,3,30,0,0,0,-5,-14,1.6,55.7,0,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,4,30,0,0,0,-4,-14,2,55.32,0,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,5,30,0,0,0,-4,-14,2.3000000000000003,49.84,0,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,6,30,0,0,0,-3,-14,2.7,47.68,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,7,30,160,48,68,-1,-13,3.5,43.23,85.36043959840828,1.123174470146029,0.867093151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,8,30,479,94,240,1,-12,4.2,42.18,310.87760683057456,8.384691710020656,7.4520588895289315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,9,30,634,121,408,3,-10,4.4,40.74,523.6208468403443,15.276471946849822,13.70560940632879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,10,30,574,186,509,5,-9,4.5,43.04,625.9879574686101,19.580874286124484,17.702910413718655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,11,30,581,219,583,6,-8,4.6000000000000005,42.67,708.7265688,22.400609274514096,20.274429568224782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,12,30,986,76,705,7,-7,4.7,38.55,928.8946973532438,28.355718597676095,25.569034505616365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,13,30,973,73,656,8,-7,4.5,38,868.0351679774468,28.218778187675866,25.614672683743525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,14,30,167,244,329,9,-6,3.9,40.66,357.1881763,17.653456337674516,16.581891808663766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,15,30,9,134,138,7,-5,2.9000000000000004,50.76,135.92637609043666,10.517750083136233,10.109970954864924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,16,30,241,81,133,4,-3,2.3000000000000003,69.76,163.09884227932608,8.392729484010703,7.903432957172724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,17,30,0,13,13,1,-5,2.7,67.54,12.706001526331303,1.3332225609594652,1.2951045563804713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,18,30,0,0,0,1,-5,3,66.69,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,19,30,0,0,0,0,-5,3,72.26,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,20,30,0,0,0,0,-5,3.2,71.37,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,21,30,0,0,0,0,-5,3.4000000000000004,72.26,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,22,30,0,0,0,1,-4,3.3000000000000003,75.2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,21,23,30,0,0,0,0,-4,3.1,76.28,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,0,30,0,0,0,0,-4,2.8000000000000003,75.68,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,1,30,0,0,0,0,-5,3,77.53,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,2,30,0,0,0,0,-7,4.4,67.27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,3,30,0,0,0,-1,-9,5.5,59.56,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,4,30,0,0,0,-2,-11,6.2,55.6,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,5,30,0,0,0,-3,-13,7.2,52.75,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,6,30,0,0,0,-3,-14,8.3,46.76,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,7,30,652,30,117,-2,-15,9.3,42.13,187.89960960770682,1.2239161755658747,0.6602173467427543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,8,30,34,121,132,-1,-16,10.3,36.86,133.9188716326018,1.1607367651658014,0.75898015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,9,30,970,60,504,0,-16,10.7,34.14,681.9991353467339,10.739086822052112,8.693089416011912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,10,30,412,240,474,0,-16,10.1,32.33,554.7704850022845,9.061163332103515,7.396851877096662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,11,30,476,252,552,0,-15,9.4,33.56,653.1409876315979,11.137273340240473,9.177850377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,12,30,44,283,311,0,-15,9.1,32.4,314.87435409070946,5.46987695,4.525253887673112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,13,30,539,218,544,0,-15,9,33.33,656.0149921388189,11.467017549471366,9.498972573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,14,30,22,196,208,0,-14,8.700000000000001,36.64,207.2710648821184,3.691352321588062,3.0695391269417067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,15,30,432,139,305,0,-14,8.3,37.13,374.6355489,6.840960909572058,5.717054262935927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,16,30,796,40,215,-1,-14,7.3000000000000025,43.41,318.0133713515353,5.184992856278776,4.230952742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,17,30,356,13,25,-2,-14,6.2,47.75,56.34310677350432,-0.824489865,-0.993519186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,18,30,0,0,0,-3,-14,5.300000000000002,48.03,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,19,30,0,0,0,-4,-14,4.7,51.4,0,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,20,30,0,0,0,-4,-14,4.5,50.8,0,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,21,30,0,0,0,-4,-14,4.5,50.84,0,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,22,30,0,0,0,-3,-14,4.6000000000000005,52.37000000000001,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,22,23,30,0,0,0,-3,-13,4.800000000000002,51.16,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,0,30,0,0,0,-3,-12,5,53.91,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,1,30,0,0,0,-2,-12,5,56.36,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,2,30,0,0,0,-2,-11,4.800000000000002,58.16,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,3,30,0,0,0,-2,-11,4.7,54.87000000000001,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,4,30,0,0,0,-2,-11,4.5,55.32,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,5,30,0,0,0,-1,-11,4.3,55.7,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,6,30,0,0,0,0,-11,4,52.13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,7,30,170,51,74,0,-10,3.8,50.16,91.69228253269893,2.236044821901466,1.9609679743033692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,8,30,688,63,280,2,-9,3.7,47.35,380.48175121113024,11.339838718265758,10.198393464632368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,9,30,764,91,445,4,-9,3.5,42.97,582.4353425,18.48694331307094,16.739637285663918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,10,30,493,213,495,6,-8,2.8000000000000003,41.49,592.9708623860533,21.44811443436219,19.66920184720403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,11,30,1018,69,716,7,-8,1.8,39.35,940.8757983230109,33.20099519595826,30.37836780098922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,12,30,1023,68,731,8,-8,1,37.1,959.6281621830099,36.19765095390997,33.318766467360945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,13,30,1007,68,680,8,-8,0.5,35.01,896.9764364687551,35.261012992881874,32.57008368347561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,14,30,475,196,444,8,-8,0.5,35.39,531.8123471675483,24.162903189502625,22.56746614799998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,15,30,523,124,328,7,-7,0.30000000000000004,39.48,411.5453042458806,19.67810417095645,18.443468258218807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,16,30,740,44,210,4,-5,0.2,59.31,303.85948385292454,13.42433126723373,12.512752815674958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,17,30,0,25,25,2,-7,0.4,58.64,24.43461831986789,2.747658525117298,2.6743546701576943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,18,30,0,0,0,1,-7,0.8,59.14,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,19,30,0,0,0,1,-6,1.1,60.85,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,20,30,0,0,0,0,-6,1.2000000000000002,66.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,21,30,0,0,0,0,-6,1.2000000000000002,66.37,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,22,30,0,0,0,0,-6,1.5,65.86,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,23,23,30,0,0,0,0,-7,1.9,68.31,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,0,30,0,0,0,0,-7,2.5,69.66,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,1,30,0,0,0,-1,-8,3.2,68.06,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,2,30,0,0,0,0,-8,3.6,68.04,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,3,30,0,0,0,0,-7,3.7,63.77,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,4,30,0,0,0,0,-7,3.8,64.31,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,5,30,0,0,0,0,-7,3.9,64.28,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,6,30,0,0,0,0,-7,4.1000000000000005,59.56,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,7,30,0,42,42,2,-6,4.800000000000002,55.97,41.05015877737806,2.9376305659055357,2.8144800895734017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,8,30,79,133,159,5,-6,5.4,50.29,166.86964480741142,8.665798466632394,8.165189532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,9,30,0,101,101,8,-5,5,44.95,98.71585801226628,10.225618053598243,9.929470479561445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,10,30,393,249,477,9,-5,4.1000000000000005,39.38,551.4274184333319,22.184949725523627,20.53066747022363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,11,30,523,242,577,10,-5,3.3000000000000003,36.73,686.9714720174571,27.314167021470716,25.253252605418343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,12,30,622,221,627,11,-5,2.8000000000000003,34.59,761.0134946797418,30.825971725829334,28.542931241790107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,13,30,517,229,546,12,-5,2.4000000000000004,34.9,651.7330971587312,29.436534495469513,27.481335203993318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,14,30,380,222,422,11,-5,2,35.39,490.19232238997995,24.46927094605614,22.99869398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,15,30,251,169,268,10,-5,1.3,41.8,305.1221434199432,18.786579324087164,17.871212893827334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,16,30,49,88,100,6,-2,0.9,63.05,103.3900671793145,9.058542638493877,8.748372436955934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,17,30,0,13,13,3,-4,0.9,68.62,12.706001526331303,3.3758760245861197,3.3377580200071257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,18,30,0,0,0,2,-5,0.8,69.03,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,19,30,0,0,0,1,-5,0.9,66.22,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,20,30,0,0,0,1,-6,1.3,63.22,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,21,30,0,0,0,1,-6,1.5,59.89,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,22,30,0,0,0,1,-7,1.6,60.9,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,24,23,30,0,0,0,1,-8,1.6,57.62000000000001,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,25,0,30,0,0,0,0,-8,1.5,54.83,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,25,1,30,0,0,0,0,-9,1.7000000000000002,52.74,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,25,2,30,0,0,0,0,-9,2,51.26,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2,25,3,30,0,0,0,0,-10,2.2,54.28,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
